platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GZkRIwYd6P,@lemming7393,UCXnsc6lxL-rW3p7xdtf_hKA," @alvisiu5723  coz to me its an unfair statement. The cinematographer of Mulan did a great job. Just my opinion, feel free to love this mv lol",0,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GZpOO-zse8,@lemming7393,UCXnsc6lxL-rW3p7xdtf_hKA, @alvisiu5723  sry im not sure if i got your question right. to me the new mulan movie is pretty bad with cinematography being its only saving grace. Whereas the real mulan as in the historical figure (not sure whether she truly existed or not tho) she sure is a cool and badass lady lol,0,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GZ3_fT5N_O,@lemming7393,UCXnsc6lxL-rW3p7xdtf_hKA,No. Mulan sucks but its cinematography is amazing. This mv is in no way cooler than Mulan.,0,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GZlw_tjr1G,@Pootus5372,UC4pONRPOm3W1q6ffx8Bhg_Q," @lemming7393  new plot is kind of worse than the original I agree , but still it’s good graphics",0,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxbUH9RjyWTBeBOiZ94AaABAg.9IFRC8V1avJ9M4S2OEn-3q,@江西哪,UCEOR6gvUxEMw-zByZqSu1YQ,你是有看過武則天喔,4,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxbUH9RjyWTBeBOiZ94AaABAg.9IFRC8V1avJ9M4nxj5twgE,@Yusaki.unagi.0707,UCHnOx_aLbg-aaCOvvFcCPpQ, @江西哪  欸～你沒有看過嗎？文化素質要再加強餒✨,4,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxbUH9RjyWTBeBOiZ94AaABAg.9IFRC8V1avJ9MTnJVigv9d,@Linggg8220,UCpYeXJLv4GJVd86450EAUqQ,是棋,2,0,4 years ago,,,
youtube,OiN5f7DT1Og,UgxbUH9RjyWTBeBOiZ94AaABAg.9IFRC8V1avJ9MTxPbq0Dqv,@Yusaki.unagi.0707,UCHnOx_aLbg-aaCOvvFcCPpQ, @Linggg8220  抱歉打錯惹💦,0,0,4 years ago,,,
youtube,OiN5f7DT1Og,UgxbUH9RjyWTBeBOiZ94AaABAg.9IFRC8V1avJ9MBkYClxHyn,@冠豪-i6o,UCXk2Hr8DScsFBM6LKV8Ae0Q,不是比較像日本歌妓嗎,1,0,4 years ago,,,
youtube,OiN5f7DT1Og,UgxbUH9RjyWTBeBOiZ94AaABAg.9IFRC8V1avJ9MEK3kiOBKL,@Yusaki.unagi.0707,UCHnOx_aLbg-aaCOvvFcCPpQ, @冠豪-i6o  還好吧,0,0,4 years ago,,,
