platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iETHoRmh6A,@sci90174,UC3bVYEPXacIBZSjJtiH56hQ,一袋米要扛幾樓 🤣,3,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iFRZGde9RD,@陳治榕-u7m,UC03Kf8INsVlr9D-RGip13Ow,10000青龍偃月刀一路,2,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iGYbLSQLhU,@紫Lin,UCLA51UwXKTFWLxJsaWtlmLw,"亮子你這是去攻城
還是去送青龍偃月刀的！？",2,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iQ75za9xkl,@アブリアル_艾布利亞,UCR1KV7Gk7fXSZ0hCT1vQ5Yw,"諸葛村夫你ㄊㄇ....
(精緻的片尾)",2,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9sNybNkCWO8,@小瘋子-s3g,UCVbMjXjEGDRMng9MKtEPeXQ,劉備：我三顧茅廬顧了個什麼玩意,2,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9wY4721s4j6,@alfou3276,UCoipCpu3Jc043lvi96alI1g,"軍師可敢立軍令狀
頭給你擰下來那種",2,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9wMNTe_JEc_,@糖果人-z7l,UCkYigTAW3Ch2ub4tZn8Qzig,"劉備：我看你不是想嚇死曹操 你是想笑死曹操
咱們是去打仗還是去討飯的😂",1,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9xFdgs7Qe_m,@小瘋子-s3g,UCVbMjXjEGDRMng9MKtEPeXQ,孔明：我還是去臥一會,1,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auMA3XTGa5mtSB,@agnh3125,UCGOd7cu9BIUqGkezzFA7Tzw,臣本不依,1,0,1 year ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9mT0MeJhMR6,@taoweiqwek2810,UCOOTBPBrMEZ3D1loZpDu7Pw,南陽小呂布,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auMA3YPcYgFwa9,@aslanliu1339,UCaQALMlK4nmzKLEKNUZ69zQ,我們是打仗 不是去要飯😂😂,0,0,1 year ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auMA5JVSHCib6k,@秉李,UC1mqJOjXtMPRarfWhcWC20w,😂,0,0,1 year ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auMADmIWcSbnWW,@Lennon37546,UCKWOuJE20WWpyRr7p5cUxuA,我兵分一路，直取貂蟬營帳😂😂,0,0,1 year ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auMAJn0_b15BOo,@MOIA-b5z,UClHgNxXs8xQZ6JJbivF_d3w,"丞相你這樣太浪費了
我建議分成10個0.1人在兵分10000路
實在不行，再加一個—1",0,0,9 months ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auMAK3m4sMKSDM,@名-x2o,UC47ydaZ3bqPOIEcKbSIm0mQ,2萬騎兵 兵分2路。兵1路 馬1路,0,0,9 months ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iCv0JsmGyf,@Rc4romantic,UCnwv239Xm_P9yytpjbDG0Pg,這遊戲確實可以一人打天下，我以前很常這樣，不用配兵，一開始使用吸血的技能就可以了,37,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iDHmXgt88T,@davidyang1461,UCZk9gF125s7WMMq0J3W7S-Q,你比隔壁棚的熊還過分😊,9,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugyputir4FrX77gJOIN4AaABAg.9lBuZO2Zz4dAFh1C6uvG9S,@jankarie,UCZali9_d4zOn23eCiccihDQ,"這個有同感, 一年比一年快了= =",4,0,1 year ago,,,
youtube,U1gLfDWbX9Y,Ugx7ocqm5HONRHxSmMd4AaABAg.9iGNvCo1FFmA6uIwfEQw5L,@张嘂壽,UClvvb6TPa2sYBoQ6dM6BoYA,想我回忆起了玩光明与黑暗，好像是用BUG可以在某关刷能力成长道具？反正最后是所有主力队员能力全99，怀念MD时代，可惜到SS就没玩过了，现在模拟器好像一直无法完美运行,0,0,1 year ago,,,
youtube,U1gLfDWbX9Y,UgyiKNQ52we-aTehqCZ4AaABAg,@手機很燙,UCxkXa398qsiPKPVfGCW5Rvw,經典遊戲 懷念啊謝謝,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxN7E-1cDdxjLtxORl4AaABAg,@harry458030,UCylBeom7s2Pt7NJKCabOfVw,你不會想到我在屍洞狂練趙雲練成超級賽亞人刷了多久,2,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwqwzblJcmLHFJXcZZ4AaABAg,@feihu9653,UC2qnlaJyUX2m2wwQ-IHwwmg,双重的感官刺激……看样还是双飞来的爽。,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzzOvLcHf6CUu_Rrcl4AaABAg,@etc88521,UC3344O1LgDEB7aNnviaSurg,還有一個更老的遊戲叫做鄭問三國志，這一片和三國群英傳讓我度過童年,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgykKIGThspHwAD_Sf54AaABAg,@lentishuang,UCnrg7vqYfBgXDQ1iINE7TtQ,那當然是要玩全部都是女武將的劇本阿🤣🤣,2,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwoIg2XaSuvmjpT__x4AaABAg,@Bruce0,UCoFRNIfMbfU_5RYeZvplFmQ,我也是从三代开始接触群英传，非常经典,0,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgwE3UBJI5h1Y802Uhp4AaABAg,@施昊諒,UCef6SO9ysnkOpGn4_TYQsng,想當初，我都是直接密技，然後讓一位最差的武將佔領空城，秉持著人不犯我，我不犯人的理念，立志成為三國的瓦甘達😂,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgyLA8QmvO_64-D2u0J4AaABAg,@smalljordan3310,UCvPQuT7hP1VL9AVb_a_UC_w,天下归魏听起来不错啊,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxRgPPiohIu9AU1eA54AaABAg,@chen9299,UCv2QxyHjFWjtA-C5n5wsFyQ,可以，這很劉備,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwBs-My6Clg1aqjaHh4AaABAg,@hisongling3940,UCMkMxObLkMhmngnPvWtGTXg,这个游戏其实只需要一个武将便可以统一全图（带九天龙魂贯+千年玄铁的赵云）带不带兵无所谓，根本无敌的。一个人杀遍全图,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugx2Ql2IoJs1T3maYed4AaABAg,@gb01851548,UChjrJvNHBubH6nzhgR6eM3A,"我唯一買過的遊戲
真的很好玩
好懷念啊",0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwwOinHcuZo5GXL99h4AaABAg,@hongkenny2599,UCAUtgJATdQkhH4jOfdschQg,好懷念！以前都玩霸王再臨的劇本,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugx7bGQ5wxve5clxX9h4AaABAg,@zaynleon1211,UCKih3w9EPQy01n7LtMRt5SQ,"三國群英傳真的好玩 雖然只有玩過4代
裡面的音樂也不錯聽",1,0,3 years ago,,,
