platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,CEkwIr1eNNA,Ugz5Q72kHDNNNU-BarJ4AaABAg,@runi-channel,UC84U1LOZoz1UXNn_OqV3mtg,"子供の頃にNHKで人形劇やっててね。
それでハマって横山光輝の漫画読んでパソコンのフロッピーでゲームして、最後は「三国志演義」を本で読んだ。
やっぱり関羽人気が圧倒的でしたね。
個人的には趙雲とか馬超とか姜維が推しですかね。",8,0,9 months ago,,,
youtube,CEkwIr1eNNA,UgyQRbY1P1wiBKt5eRZ4AaABAg,@Bloom-pch,UCe9Ruu9V-8dTPHHjEvZRpkA,三国志ハマりかけているから、嬉しいです！,6,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgylTffqmQjzAsjjoXV4AaABAg,@suekaz7,UCrdenb1ouCygiAmYHPrfR_g,"熱のこもった、あっちゃん歴史劇場、
親しみやすくて、学べて、本当に面白い✨👏😂",3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzRVaf86xZkkGoKZKd4AaABAg,@ヌクヌン,UCI2hhBOlGKGY8aXRQDCbUXA,"「ハチミツ舐めたい」「ないですよ」
この会話まじ好き",60,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyHRCgy_jEKgWpxa_h4AaABAg,@とろこ氏,UCrohaywmj9lbIiTFRmbRMPw,ありがとう😊,6,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugy3nQGgvBqiErHy0D14AaABAg,@Kすけ-o8y,UCIWO5iUMGXqS7OIQK2ukYJw,"中田さんのおかげで歴史が好きになりました。
宗教ももう一度みたいです！
是非再アップお願いします！",1,0,9 months ago,,,
youtube,CEkwIr1eNNA,UgwIXHr6KEmjOboxh614AaABAg,@マッハキック,UCC7RrFTBXvnmRGFqzdvUXlQ,"三国志面白かったです😊
お忙しいとは思いますが、世界史の授業も動画upされるの楽しみに待ってます！",4,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz4hfG9_5VVO6SUWf54AaABAg,@さっとん-x3t,UCHmq0Oy3t6f_r3fRRvExDcQ,うぉお！しばらくこれで楽しめる！,8,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyOtqxBdcQNhWPQR1V4AaABAg,@akr7536,UC9jGuPJ0ORvmu0W8i_QfnTQ,"この頃の熱い授業がたまらない‼️歴史や文学２ヶ月おきでもいいからまた見たい🎉
大変でしょうけどお願いします🙇‍♀️",30,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwMq9E4OfC6FAgaEg94AaABAg,@Kei.__8819,UCGrdkjVGBq5L2fBTzJndKgA,"いやぁ、三国志最高だわ。
あっちゃんありがとう！！！！
最高の2時間でした！！！❤",3,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugw4XcAKiM8xgOLMFzF4AaABAg,@せつこさーんSRC,UCmLyUJEg6-omcCJqleibvTw,"改めてイッキ見しちゃった！やっぱりあっちゃんの小芝居が面白かった🤣
あ〜そうだ！そうだったと歴史を思い出したりして楽しく勉強し直せました🙏",80,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwILEe6rMjDB-amyNt4AaABAg,@フリースター-x2i,UCZlE3kYBimxUbMPwsskkJ4g,わかりやすい！！,6,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgylUIf7cTwi3m53XZ14AaABAg,@28-kk8pq,UC6gj8vGWRsMWT7YBO2JmsPg,中田さんの動画のおかげで三国志に興味が出ました。いろいろ調べていきます！,2,0,9 months ago,,,
youtube,CEkwIr1eNNA,UgzMOLUwm75bu64chpR4AaABAg,@DON-md6yr,UClDCELd4zQdfQRmRFIIx2Ig,おもろすぎる笑  やっぱあっちゃんの授業分かりやすすぎるよ😂,2,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugw06tkU5SWzYAigG6N4AaABAg,@カリンの父,UCFyY8VIXO3o26Iemoy44jPw,改めて演義を作成された名も知らない中国の作者に感謝です。仁義、壮大、策略、 苦闘、 苛烈、 絶望、 英雄の物語。,4,0,10 months ago,,,
youtube,CEkwIr1eNNA,Ugy2N2Sq44mt8IRWm354AaABAg,@ryuuhou-sousou,UC0JkFCYzxCGSDv9rRQE2bUg,ありがてぇ…,6,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzRKrIMrpWDtjXleNd4AaABAg,@oshi_usagi,UCn4qfoMagXBgJAKVIJazKqg,"明後日から教育実習で、ちょうどこのあたりの中国史やることなってたので、まじでタイミング良すぎです笑
投稿感謝します。。。！",2,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwWbYb9J6l5_oxG3lp4AaABAg,@ブルテリアたつや,UCEWIA-VdM-749l4nb3xkn-A,"1番中田さんが面白い
経済白書またしないかな～",7,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgxH4pkXU17VhIB6gbt4AaABAg,@信条正臣,UCvyo4Q4j27Upu0CD-Hm3fjA,中田さんの三国志めちゃくちゃ嬉しい。やっぱり前と同じように蒼天航路の感じがあって最高です。,1,0,10 months ago,,,
youtube,CEkwIr1eNNA,UgwvlSvcvM_eX59SzPN4AaABAg,@最高のランプ生,UCHNIypCHgFRAKoDXfkbL0-A,歴史系の動画本当に面白い。何回見ても面白い。学校の授業がこれだったら良かったのにって思う。,1,0,8 months ago,,,
youtube,CEkwIr1eNNA,Ugw-jmZ2wJT6_EGv7pZ4AaABAg,@兎鬼-f1l,UC8ISSgwIf-SmAt3BKsW27gg,三國無双をまた遊ぶにあたってちゃんと知りたいなと思ってたので助かりました！,1,0,2 months ago,,,
youtube,CEkwIr1eNNA,UgxtjJMGl88X2Qv3ydt4AaABAg,@チカ-g6x,UCLb1FbRHFcSq-ROMKfRM6hA,あっちゃんの歴史好きがむちゃくちゃ伝わりました❗😆,1,0,8 months ago,,,
youtube,CEkwIr1eNNA,UgyPCJ656w73ZzZTv1d4AaABAg,@ライトニング-e5o,UCT-duLaqg7Y-zoR9EpqeENA,おかえり！三国志！！,7,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzPfaqyegj_lnuxnV14AaABAg,@inazuma-brain,UCwR78y0oVpMh5XYY9Jep2Pg,三国志の授業おもろいっす,8,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz5QqXqQRqGgyYkCo54AaABAg,@渡邉仁美-u8m,UCzhRkPWvJVjxkZ6nYD9SOAQ,高校生の時に時間無くて三国志飛ばされたから有り難いです！,1,0,9 months ago,,,
youtube,CEkwIr1eNNA,UgyV79c_4C78ib0Hm-B4AaABAg,@ChinamiTamaki,UC9lLCjEegWxZoNVSsDn-gvg,"お久しぶりですね。
お元気そうで何よりです。",6,0,11 months ago (edited),,,
youtube,CEkwIr1eNNA,Ugxki0pLnQfqZSQGwrd4AaABAg,@やっこちゃんSRC,UCmemmhxWLomvKGEzBzLtevw,トントン進むお話と、あっちゃんのシーンの再現や表情に釘付け👀💕三国志を楽しく堪能できました！それぞれのキャラクター、戦い方、とても面白かったです✨諸行無常ですね。,1,0,11 months ago (edited),,,
