platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,2-PMKXu01Ag,UgymTDnED0Ozr2l7drl4AaABAg,@donnajackson7135,UCzUDTMIwXbnGQ6EiH9Fymqw,"I really wish this film had English subtitles love this films
Thanks for sharing ❤️",25,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyUN7DE0CBeopyrz754AaABAg,@collector2898,UCKk0KiDZ0S03-I6zhecBD2w,很凄美的故事，天若有情天亦老，只羡鸳鸯不羡仙。,41,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyQy8hgdUsCasa39gh4AaABAg,@ปัณณธรศรีรักษา-ฤ1ห,UCqhnmpVeGJu3_UKx8qLaY4A,พระเอกหล่อม๊าก นางเอกก็น่ารักฝุดๆ,1,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyQs36xml5HWl8Fy1p4AaABAg,@minicrafpro3597,UCDz8gPYAPXmwbUgtFMmRzDg,THANK YOU ❤️,4,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgzA7_cHQ-pXgx2Lwct4AaABAg,@黎世美容,UCgDy5yIFz5ALzHEQQL2zfAg,看過了3是 還是覺得好看,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgyMTxarv_5VCur_ObR4AaABAg,@franciscasousa8795,UCWuIJhUX4N6ggU4_THBnBeA,😭😭,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugxj5roX79TCvCPYKn54AaABAg,@eyrin9829,UClQAqAWbo-D7GVM2Zcpj0fg,I'm hope have subtitles malay because so many people want see the movie,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgxAJaFT3rJs3oKGyXV4AaABAg,@nurwahyuni9172,UC7_HsPEJtR_nFfTJnIk0cWg,Can get english sub.. tqvm,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy0vl5qZsDt8BO0NKB4AaABAg,@sharonzheng5585,UC8iQgtr3tvcmW8_Ne0S33vA,好看，竟然看了泪流满面,23,0,4 years ago (edited),,,
youtube,2-PMKXu01Ag,UgxRdh8xP1vqRoTJVMh4AaABAg,@josenildepinheiropenhapinh2043,UCViZjoqu9_jI8CzGgGn8jag,Chorei  !pena que esse tipo de  amor só  existe  nos dramas,2,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwBgeQg29nU5z-L_Zt4AaABAg,@Lucy-kt7kp,UCAcIYg1LlzquB7HJsDfINGw,感恩演员精湛的演绎，感恩有如此美丽动人的爱。。。真真拨动我💕灵深处，让我们干涩的眼睛又有温暖的热泪。谢谢，🙏🙏🙏💕💕,14,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugx_M2xcKCy_M4ICjgF4AaABAg.9Qk1nl9zf3V9VwgzQcgnM1,@lenglingang7600,UCZyKUT6Op5EA4Yl4IUfU_4g,这样的爱或许以前还蛮多的，现在科技发达诱惑太多，人心不古，猜忌也多，谁都怕真心错付，也有很多人已麻木，现在人的爱大多经不起考验，以利益权衡的多，别说亘古不变的爱，单只是一世就办不到。灵魂伴侣真是可遇而不可求，我这一生也没能遇到，人生七苦莫过于此，爱不得，求不得，看淡便了。,3,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugx_M2xcKCy_M4ICjgF4AaABAg.9Qk1nl9zf3V9ZkmYCaiRpt,@彩惠施,UCnrg86zZBI7EtqI2Z6eSW7Q," @lenglingang7600  人生之路，說長不長....說短不短...
走著走著也就散了！至少曾經擁有好過不曾有過！此生相思無絕期！希望他過得好就好",0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgymTDnED0Ozr2l7drl4AaABAg.9P_eF6i_usz9QgAyQpd58y,@yyuy2710,UCo7_AKKINpxA9XaE1R4-0pQ,Yes yes🤩,1,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgymTDnED0Ozr2l7drl4AaABAg.9P_eF6i_usz9RZ7z8cw44W,@jelsiemurcilla6468,UCzJ49whQj5ZVYyCuN-Nd7XA, @yyuy2710  wonderful  movie i lve it but no titles  that pls if part2,1,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy0vl5qZsDt8BO0NKB4AaABAg.9Pk181jvIiR9RT3GWYoBwf,@jayalthsananayaka6227,UC5R_PPooTlkBC-9zjZ9C6QA,Lassanai,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy0vl5qZsDt8BO0NKB4AaABAg.9Pk181jvIiR9SgzmxR2tPB,@jacelyn_ng126,UC5uqgFgbBdlz-D0Xhz1ZlRQ,+1,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy0vl5qZsDt8BO0NKB4AaABAg.9Pk181jvIiR9UFFhy0DZVV,@wenianita1907,UC5G5r_SMsOFlr6ramYIQOTQ,Tolong beri tau saya judulnya,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwBgeQg29nU5z-L_Zt4AaABAg.9RqU3CnMj5C9UFG0AnWHp_,@wenianita1907,UC5G5r_SMsOFlr6ramYIQOTQ,Tittle this movie.please..,1,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwBgeQg29nU5z-L_Zt4AaABAg.9RqU3CnMj5C9ab0kGUxDxk,@snehadas9695,UCZc80GkWZ2DhcmrLFmWJQPg, @wenianita1907  title of the movie is suffering of love,1,0,3 years ago (edited),,,
youtube,2-PMKXu01Ag,UgwsM0rh6Q_fzRkenUt4AaABAg,@bounlarsoulivang2399,UCd0IY9xDnrNKRWDpI_mddMw,🥺🥺😭,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyVLSaboBnbe9EFURZ4AaABAg,@mayee9129,UC3ZLpm0XMeyjlIHNqlrQ9EQ,虽然这些演员我都不认识，但出奇好看.,18,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgxxI9hrX5jau6C2e_h4AaABAg,@3255982,UCHdQV1PPV1KRkQuuHWG_5ug,好看,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgxNxuZ3sMHJNeb9zf14AaABAg,@jingmedina5982,UCa15hN35kqq2SyXm8rf5GJg,这剧的服饰从唐到清应有尽有🤣🤣🤣,1,0,3 years ago (edited),,,
youtube,2-PMKXu01Ag,UgwFJnOLKe7h-n7MWTx4AaABAg,@lucilenemendes8996,UCl2vWlIjq_JoUUrRO2eYsFw,umm eu ja estou gpstando,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyA0GW51uJcOdjF-p14AaABAg,@shanjiai1900,UC7b5XSSgH-cciRm3Stiq8kA,Sad ending at the moment..,1,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy6y_U1srkisMJ0STV4AaABAg,@jhornaafroz5281,UCDV0N_JWE49T-AZ10vEQOIQ,I love this movie. Wow,1,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgzOjjhrYkgO0zLMjhh4AaABAg,@yvonnechoi5835,UCP91JuwlOG13Bh2tRlYhDMA,😍❤❤❤,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgxFWz5NTNPw5Wl0KrB4AaABAg,@maevaaugustin1660,UCdEQrXcTSL1479XXREj0X3w,I need the traduction,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgxSPlqQKiINUUVl2SV4AaABAg,@ΣΤΥΛΙΑΝΗ-ΕΙΡΗΝΗΠΟΝΗΡΗ,UCFUddYcSGx54tN_kRDMySog,please put automatic translation for us who don't know the language.. thank you very much..,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgyLr9vy-Z2rB2sDdFN4AaABAg,@kriegermaria9923,UC3xqSh_lEz9zMuduo6XpViQ,Were always come between human and non human love in storys,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgxGpZO8w8kXYGVIq_p4AaABAg,@rabbitwinter155,UC6DQ4P6Xy9jmcnYD9_I5XaA,"有人跟我一樣覺得小鳥妹妹跟少爺更無辜嗎？男女主好歹還是相愛所以要應劫，小鳥妹妹什麼也得不到，還是成全男女主，甚至耗費靈力為他們造來生重遇之夢，少爺更是躺著也中槍，愛或愛不得完全身不由己。說不上來更同情誰，但這四個人（鳥?）真的虐到我了~😅

補充一句，配樂很棒，百聽不厭，就是有點糾心~😅",2,0,4 years ago (edited),,,
youtube,2-PMKXu01Ag,UgzQyClr_xAlX8v4oFR4AaABAg,@geoffluckman75,UCb-RzEzTyhtsX-xuE8KqOyg,.,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugx8H8YLYxKC1sQfvmV4AaABAg,@whereIwillGo,UCgL1Wa6-IUXhtoszudEnZsA,great calamity of missing相思成灾a lonely love story,0,0,4 years ago (edited),,,
youtube,2-PMKXu01Ag,UgyCeJ7DCbXvpgQzU9R4AaABAg,@黎世美容,UCgDy5yIFz5ALzHEQQL2zfAg,希望還有第第二級,4,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwU_BmfCTt9Wi97ot14AaABAg,@kriegermaria9923,UC3xqSh_lEz9zMuduo6XpViQ,No one can stop true love hmm,0,0,4 years ago,,,
