platform,video_id,title,author,author_id,snapshot_date,view_count,like_count,comment_count,share_count,favorite_count,coin_count,danmaku_count,publish_date,tags,url
bilibili,BV1Ka411A7Nf,率土之滨新纪录! ! ! X751苍龙，开区23天撞州远射秒洛阳!,指尖无双迷失,37290376,2026-04-17,77108,366,31,0,35,-1,18,2020-10-18,"网络游戏,率土之滨,苍龙",https://www.bilibili.com/video/BV1Ka411A7Nf
bilibili,BV1R64y157XA,【率土】世界杯撞州  第一集：我是率土萧炎！,超人鸭-,180125515,2026-04-17,4795,84,7,0,2,-1,0,2023-12-09,"网易游戏,率土世界杯,策略游戏,手游,率土之滨,萧炎",https://www.bilibili.com/video/BV1R64y157XA
bilibili,BV1EeH7eFEdT,【率土之滨/合纵蜀骑】从撞州开荒到征服结算，一种压制乐进的全赛季流程,木棉与贯一,6503520,2026-04-17,20492,384,110,0,138,-1,135,2024-08-31,"攻略,乐进,策略游戏,蜀骑,SLG,对抗,游戏攻略教学,2024游戏暑期狂欢节,战报分析",https://www.bilibili.com/video/BV1EeH7eFEdT
bilibili,BV1qH4y1a73v,撞州神级内政武将，何太后。,率土之滨优神,698180499,2026-04-17,6161,61,27,0,7,-1,0,2024-01-30,"何太后,撞州,策略游戏,率土星推计划,率土之滨",https://www.bilibili.com/video/BV1qH4y1a73v
bilibili,BV1Nb411B7PS,率土之滨：全盟沦陷！丧心病狂的狗官竟然让盟里成员干出这种事。率土之滨偷袭斩首敌方盟主全过程第一视角！#主公说了，b站这块必须拿下#,死亡凶间,12326976,2026-04-17,57012,254,185,0,48,-1,260,2019-03-02,"战争,网易游戏,网易,指挥,三国,率土之滨,战役,#主公说了，b站这块必须拿下#,战场,策略",https://www.bilibili.com/video/BV1Nb411B7PS
bilibili,BV1UkTMz3EZs,沦陷篇 清理红地和支援盟友,六安锐士,74173748,2026-04-17,3680,82,22,0,4,-1,0,2025-06-06,率土之滨,https://www.bilibili.com/video/BV1UkTMz3EZs
bilibili,BV1wiMfzGEsq,被沦陷上山了，当流浪军扛把子去！,率土深刻,1409877018,2026-04-17,16606,138,21,0,19,-1,2,2025-07-13,"短片,率土之滨,原创",https://www.bilibili.com/video/BV1wiMfzGEsq
bilibili,BV1N2QEBWEwF,撞州大戏开场，竟以“握手言和”收场？,媛媛不想被揍QWQ,3691002032294189,2026-04-17,3,1,0,0,0,-1,0,2026-04-15,"手游情报,游戏杂谈,精彩集锦,游戏解说,三国,高燃,娱乐,搞笑",https://www.bilibili.com/video/BV1N2QEBWEwF
bilibili,BV1Rk4y1c7ga,撞州！,鱿鱼干nb,3546379643258946,2026-04-17,79,0,0,0,0,-1,0,2023-09-11,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1Rk4y1c7ga
bilibili,BV1SZ421b79F,撞州怎么玩啊,申小林,241773464,2026-04-17,9,0,0,0,0,-1,0,2024-03-23,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1SZ421b79F
bilibili,BV1wRKRzdEMV,率土开荒名场面！百战精兵乐进又遇撞州，19小时三觉全记录,率土四海为佳,3546721177045882,2026-04-17,8938,123,26,0,24,-1,3,2025-06-26,"slg,游戏,三国,率土之滨,开荒,乐进",https://www.bilibili.com/video/BV1wRKRzdEMV
bilibili,BV1n94y1k77h,撞州,幻划水,3493131758603104,2026-04-17,10249,298,15,0,3,-1,0,2023-08-12,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1n94y1k77h
bilibili,BV1SrvTeDEYZ,X414  率土之巅，世纪之战。老牌霸主，撞州巅峰银行VS待遇好，新晋帝王无极,吕小布丷电竞,3461571053357891,2026-04-17,93,0,0,0,0,-1,0,2024-07-29,"TWICE,率土星推计划,凑崎纱夏,英雄联盟",https://www.bilibili.com/video/BV1SrvTeDEYZ
bilibili,BV1qgx4zDEvx,神秘军阀让我南湖炸船？,真王一航,86202880,2026-04-17,533372,22208,377,0,1686,-1,74,2025-10-05,国庆小剧场,https://www.bilibili.com/video/BV1qgx4zDEvx
bilibili,BV1TxQdBeE22,【率土之滨】X5488区开区51.25小时沦陷敌对撞州盟主,星语の诺言,23248949,2026-04-17,410,13,6,0,1,-1,0,2026-03-23,"率土之滨游戏,率土之滨,策略游戏,MMORPG,游戏实况,三国",https://www.bilibili.com/video/BV1TxQdBeE22
bilibili,BV1DF1zYLEsc,x4090世界杯凉州撞州失败,率土丨帝青,2145713770,2026-04-17,29,0,0,0,0,-1,0,2024-10-06,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1DF1zYLEsc
bilibili,BV1bStreZEP9,出生州撞州，盟主两行泪——S3切记避免撞州【三国：谋定天下】,诸葛不亮了T_T,3295387,2026-04-17,75718,2840,22,0,109,-1,6,2024-09-21,"三国：谋定天下,游戏杂谈,手游,攻略,S3,SLG",https://www.bilibili.com/video/BV1bStreZEP9
bilibili,BV1wb4y1575q,撞州,不想学java啦啦啦啦,3537116116027897,2026-04-17,178,3,0,0,0,-1,0,2023-12-11,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1wb4y1575q
bilibili,BV1nF4m1F71R,撞州局,率土霞光光,3493093143742537,2026-04-17,98,1,0,0,0,-1,0,2024-03-22,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1nF4m1F71R
bilibili,BV1JFAxzFEf3,那些被占领后，強制改名的地区,有帝TAN_UBAA,3546799635695791,2026-04-17,39885,2010,56,0,685,-1,13,2026-03-21,"地图动画,历史地图,地区,地图,动画,历史",https://www.bilibili.com/video/BV1JFAxzFEf3
bilibili,BV1aFsCeFERB,三谋千万不要随意撞州，会造成无法修复的损伤！！【三国：谋定天下】,黑帮老妈I,529259856,2026-04-17,2080,15,16,0,2,-1,0,2024-09-22,"游戏,三国：谋定天下,NSLG,三国",https://www.bilibili.com/video/BV1aFsCeFERB
bilibili,BV1BbSVYNEhH,为什么会撞州啊,春霜秋落,3537108547406333,2026-04-17,138,2,0,0,1,-1,0,2024-10-30,"率土之滨,率土星推计划",https://www.bilibili.com/video/BV1BbSVYNEhH
bilibili,BV1vN411j7Eq,【率土】世界杯开赛，落地撞州一打六！,超人鸭-,180125515,2026-04-17,6770,113,19,0,6,-1,81,2023-12-07,"手游,策略游戏,率土之滨,率土世界杯,网易游戏",https://www.bilibili.com/video/BV1vN411j7Eq
bilibili,BV1hKdbBTEjP,【沙盘演示】尧山之战（上）——娄室火力大侦察，赵玖宜佑门托孤——小说《绍宋》沙盘系列,磨盘战事,159875390,2026-04-17,32466,2464,245,0,570,-1,235,2026-04-16,"小说,历史,赵玖,历史文,绍宋,八公山,尧山,宋朝,可达鸭,沙盘",https://www.bilibili.com/video/BV1hKdbBTEjP
bilibili,BV1cPSoBQEMy,橘生淮南则为橘，生于淮北则为枳。,一个想火的小UP,3546626306082823,2026-04-17,450792,52136,766,0,7494,-1,172,2026-04-06,"爱波斯坦,考试,大学,校园,暗恋橘生淮南,淮北,淮南",https://www.bilibili.com/video/BV1cPSoBQEMy
bilibili,BV1efd8BSEUJ,物华弥新 3.0上 六大最强T0阵容配队攻略,银翼哆啦,521595737,2026-04-17,3672,81,34,0,42,-1,127,2026-04-16,"攻略,物华弥新创作者激励计划,万壑松风图,强度榜,游戏鉴赏家,配队,强度,阵容",https://www.bilibili.com/video/BV1efd8BSEUJ
bilibili,BV1Aw97BWEu1,"【洛克王国世界】版本T0配队必练精灵一图流总结! PVP+PVE强势精灵, 一条视频看完版本最强精灵, 避坑90%",MP回复,1360353337,2026-04-17,611999,6954,1051,0,12744,-1,387,2026-04-01,"异色传递上螃蟹,洛克王国世界正式上线,螃蟹账号,配队,教程攻略,强度,版本,精灵,PVP,一图流",https://www.bilibili.com/video/BV1Aw97BWEu1
